date,Consumption,FeedIn,Production,Purchased,SelfConsumption
2025-04-22 01:00:00,279.0,0.0,0.0,279.0,0.0
2025-04-22 01:15:00,374.0,0.0,0.0,374.0,0.0
2025-04-22 01:30:00,339.0,0.0,0.0,339.0,0.0
2025-04-22 01:45:00,245.0,0.0,0.0,245.0,0.0
2025-04-22 02:00:00,328.0,0.0,0.0,328.0,0.0
2025-04-22 02:15:00,393.0,0.0,0.0,393.0,0.0
2025-04-22 02:30:00,386.0,0.0,0.0,386.0,0.0
2025-04-22 02:45:00,276.0,0.0,0.0,276.0,0.0
2025-04-22 03:00:00,357.0,0.0,0.0,357.0,0.0
2025-04-22 03:15:00,373.0,0.0,0.0,373.0,0.0
2025-04-22 03:30:00,355.0,0.0,0.0,355.0,0.0
2025-04-22 03:45:00,360.0,0.0,0.0,360.0,0.0
2025-04-22 04:00:00,371.0,0.0,0.0,371.0,0.0
2025-04-22 04:15:00,375.0,0.0,0.0,375.0,0.0
2025-04-22 04:30:00,382.0,0.0,0.0,382.0,0.0
2025-04-22 04:45:00,267.0,0.0,0.0,267.0,0.0
2025-04-22 05:00:00,340.0,0.0,0.0,340.0,0.0
2025-04-22 05:15:00,337.0,0.0,0.0,337.0,0.0
2025-04-22 05:30:00,398.0,0.0,0.0,398.0,0.0
2025-04-22 05:45:00,297.0,0.0,0.0,297.0,0.0
2025-04-22 06:00:00,434.0,0.0,0.0,434.0,0.0
2025-04-22 06:15:00,311.0,0.0,4.0,307.0,4.0
2025-04-22 06:30:00,382.0,0.0,36.0,346.0,36.0
2025-04-22 06:45:00,403.0,0.0,60.0,343.0,60.0
2025-04-22 07:00:00,372.0,11.0,84.0,299.0,73.0
2025-04-22 07:15:00,278.0,0.0,48.0,230.0,48.0
2025-04-22 07:30:00,369.0,0.0,64.0,305.0,64.0
2025-04-22 07:45:00,381.0,2.0,96.0,287.0,94.0
2025-04-22 08:00:00,366.0,3.0,106.0,263.0,103.0
2025-04-22 08:15:00,353.0,6.0,138.0,221.0,132.0
2025-04-22 08:30:00,361.0,7.0,140.0,228.0,133.0
2025-04-22 08:45:00,381.0,1.0,128.0,254.0,127.0
2025-04-22 09:00:00,472.0,0.0,214.0,258.0,214.0
2025-04-22 09:15:00,482.0,28.0,306.0,204.0,278.0
2025-04-22 09:30:00,488.0,17.0,366.0,139.0,349.0
2025-04-22 09:45:00,558.0,8.0,282.0,284.0,274.0
2025-04-22 10:00:00,636.0,0.0,244.0,392.0,244.0
2025-04-22 10:15:00,429.0,1.0,288.0,142.0,287.0
2025-04-22 10:30:00,584.0,11.0,312.0,283.0,301.0
2025-04-22 10:45:00,498.0,248.0,644.0,102.0,396.0
2025-04-22 11:00:00,539.0,335.0,868.0,6.0,533.0
2025-04-22 11:15:00,393.0,903.0,1296.0,0.0,393.0
2025-04-22 11:30:00,325.0,1329.0,1654.0,0.0,325.0
2025-04-22 11:45:00,392.0,1052.0,1444.0,0.0,392.0
2025-04-22 12:00:00,307.0,1711.0,2018.0,0.0,307.0
2025-04-22 12:15:00,358.0,927.0,1274.0,11.0,347.0
2025-04-22 12:30:00,423.0,865.0,1288.0,0.0,423.0
2025-04-22 12:45:00,397.0,851.0,1248.0,0.0,397.0
2025-04-22 13:00:00,373.0,947.0,1320.0,0.0,373.0
2025-04-22 13:15:00,344.0,1174.0,1518.0,0.0,344.0
2025-04-22 13:30:00,126.0,1792.0,1916.0,2.0,124.0
2025-04-22 13:45:00,25.0,2131.0,2154.0,2.0,23.0
2025-04-22 14:00:00,0.0,2402.0,2382.0,0.0,0.0
2025-04-22 14:15:00,24.0,2246.0,2270.0,0.0,24.0
2025-04-22 14:30:00,6.0,2192.0,2198.0,0.0,6.0
2025-04-22 14:45:00,3.0,2107.0,2110.0,0.0,3.0
2025-04-22 15:00:00,12.0,2022.0,2034.0,0.0,12.0
2025-04-22 15:15:00,12.0,1922.0,1934.0,0.0,12.0
2025-04-22 15:30:00,6.0,1818.0,1824.0,0.0,6.0
2025-04-22 15:45:00,49.0,1665.0,1714.0,0.0,49.0
2025-04-22 16:00:00,76.0,1554.0,1630.0,0.0,76.0
2025-04-22 16:15:00,51.0,1477.0,1528.0,0.0,51.0
2025-04-22 16:30:00,75.0,1347.0,1422.0,0.0,75.0
2025-04-22 16:45:00,115.0,1093.0,1208.0,0.0,115.0
2025-04-22 17:00:00,114.0,1066.0,1180.0,0.0,114.0
2025-04-22 17:15:00,95.0,1029.0,1124.0,0.0,95.0
2025-04-22 17:30:00,132.0,870.0,1002.0,0.0,132.0
2025-04-22 17:45:00,138.0,706.0,844.0,0.0,138.0
2025-04-22 18:00:00,139.0,535.0,674.0,0.0,139.0
2025-04-22 18:15:00,285.0,311.0,542.0,54.0,231.0
2025-04-22 18:30:00,353.0,83.0,330.0,106.0,247.0
2025-04-22 18:45:00,261.0,34.0,150.0,145.0,116.0
2025-04-22 19:00:00,297.0,0.0,66.0,231.0,66.0
2025-04-22 19:15:00,337.0,0.0,20.0,317.0,20.0
2025-04-22 19:30:00,345.0,0.0,0.0,345.0,0.0
2025-04-22 19:45:00,545.0,0.0,0.0,545.0,0.0
2025-04-22 20:00:00,545.0,0.0,0.0,545.0,0.0
2025-04-22 20:15:00,533.0,0.0,0.0,533.0,0.0
2025-04-22 20:30:00,577.0,0.0,0.0,577.0,0.0
2025-04-22 20:45:00,519.0,0.0,0.0,519.0,0.0
2025-04-22 21:00:00,574.0,0.0,0.0,574.0,0.0
2025-04-22 21:15:00,632.0,0.0,0.0,632.0,0.0
2025-04-22 21:30:00,454.0,0.0,0.0,454.0,0.0
2025-04-22 21:45:00,574.0,0.0,0.0,574.0,0.0
2025-04-22 22:00:00,574.0,0.0,0.0,574.0,0.0
2025-04-22 22:15:00,516.0,0.0,0.0,516.0,0.0
2025-04-22 22:30:00,619.0,0.0,0.0,619.0,0.0
2025-04-22 22:45:00,536.0,0.0,0.0,536.0,0.0
2025-04-22 23:00:00,362.0,0.0,0.0,362.0,0.0
2025-04-22 23:15:00,256.0,0.0,0.0,256.0,0.0
2025-04-22 23:30:00,296.0,0.0,0.0,296.0,0.0
2025-04-22 23:45:00,309.0,0.0,0.0,309.0,0.0
2025-04-23 00:00:00,268.0,0.0,0.0,268.0,0.0
2025-04-23 00:15:00,288.0,0.0,0.0,288.0,0.0
2025-04-23 00:30:00,207.0,0.0,0.0,207.0,0.0
2025-04-23 00:45:00,317.0,0.0,0.0,317.0,0.0
2025-04-23 01:00:00,358.0,0.0,0.0,358.0,0.0
2025-04-23 01:15:00,239.0,0.0,0.0,239.0,0.0
2025-04-23 01:30:00,285.0,0.0,0.0,285.0,0.0
2025-04-23 01:45:00,341.0,0.0,0.0,341.0,0.0
2025-04-23 02:00:00,238.0,0.0,0.0,238.0,0.0
2025-04-23 02:15:00,289.0,0.0,0.0,289.0,0.0
2025-04-23 02:30:00,350.0,0.0,0.0,350.0,0.0
2025-04-23 02:45:00,250.0,0.0,0.0,250.0,0.0
2025-04-23 03:00:00,404.0,0.0,0.0,404.0,0.0
2025-04-23 03:15:00,275.0,0.0,0.0,275.0,0.0
2025-04-23 03:30:00,251.0,0.0,0.0,251.0,0.0
2025-04-23 03:45:00,352.0,0.0,0.0,352.0,0.0
2025-04-23 04:00:00,253.0,0.0,0.0,253.0,0.0
2025-04-23 04:15:00,346.0,0.0,0.0,346.0,0.0
2025-04-23 04:30:00,303.0,0.0,0.0,303.0,0.0
2025-04-23 04:45:00,272.0,0.0,0.0,272.0,0.0
2025-04-23 05:00:00,307.0,0.0,0.0,307.0,0.0
2025-04-23 05:15:00,322.0,0.0,0.0,322.0,0.0
2025-04-23 05:30:00,331.0,0.0,0.0,331.0,0.0
2025-04-23 05:45:00,281.0,0.0,0.0,281.0,0.0
2025-04-23 06:00:00,425.0,0.0,12.0,413.0,12.0
2025-04-23 06:15:00,342.0,6.0,64.0,284.0,58.0
2025-04-23 06:30:00,355.0,15.0,134.0,236.0,119.0
2025-04-23 06:45:00,376.0,15.0,130.0,261.0,115.0
2025-04-23 07:00:00,363.0,36.0,220.0,179.0,184.0
2025-04-23 07:15:00,198.0,224.0,398.0,24.0,174.0
2025-04-23 07:30:00,250.0,566.0,816.0,0.0,250.0
2025-04-23 07:45:00,154.0,772.0,926.0,0.0,154.0
2025-04-23 08:00:00,319.0,749.0,1050.0,18.0,301.0
2025-04-23 08:15:00,821.0,384.0,1186.0,19.0,802.0
2025-04-23 08:30:00,763.0,542.0,1298.0,7.0,756.0
2025-04-23 08:45:00,396.0,1018.0,1414.0,0.0,396.0
2025-04-23 09:00:00,283.0,1223.0,1506.0,0.0,283.0
2025-04-23 09:15:00,374.0,1248.0,1622.0,0.0,374.0
2025-04-23 09:30:00,279.0,1433.0,1712.0,0.0,279.0
2025-04-23 09:45:00,360.0,1436.0,1796.0,0.0,360.0
2025-04-23 10:00:00,215.0,1685.0,1900.0,0.0,215.0
2025-04-23 10:15:00,312.0,1682.0,1994.0,0.0,312.0
2025-04-23 10:30:00,297.0,1777.0,2074.0,0.0,297.0
2025-04-23 10:45:00,251.0,1889.0,2140.0,0.0,251.0
2025-04-23 11:00:00,234.0,1994.0,2228.0,0.0,234.0
2025-04-23 11:15:00,242.0,2048.0,2290.0,0.0,242.0
2025-04-23 11:30:00,300.0,2038.0,2338.0,0.0,300.0
2025-04-23 11:45:00,224.0,2138.0,2362.0,0.0,224.0
2025-04-23 12:00:00,216.0,2208.0,2424.0,0.0,216.0
2025-04-23 12:15:00,202.0,2260.0,2462.0,0.0,202.0
2025-04-23 12:30:00,209.0,2285.0,2494.0,0.0,209.0
2025-04-23 12:45:00,195.0,2301.0,2496.0,0.0,195.0
2025-04-23 13:00:00,261.0,2215.0,2476.0,0.0,261.0
2025-04-23 13:15:00,233.0,2239.0,2472.0,0.0,233.0
2025-04-23 13:30:00,299.0,2163.0,2462.0,0.0,299.0
2025-04-23 13:45:00,2.0,2410.0,2412.0,0.0,2.0
2025-04-23 14:00:00,0.0,2408.0,2354.0,0.0,0.0
2025-04-23 14:15:00,0.0,2319.0,2312.0,0.0,0.0
2025-04-23 14:30:00,0.0,2267.0,2224.0,0.0,0.0
2025-04-23 14:45:00,0.0,2198.0,2160.0,0.0,0.0
2025-04-23 15:00:00,0.0,2063.0,2060.0,0.0,0.0
2025-04-23 15:15:00,16.0,1944.0,1960.0,0.0,16.0
2025-04-23 15:30:00,81.0,1763.0,1844.0,0.0,81.0
2025-04-23 15:45:00,1.0,1755.0,1756.0,0.0,1.0
2025-04-23 16:00:00,58.0,1618.0,1676.0,0.0,58.0
2025-04-23 16:15:00,38.0,1544.0,1582.0,0.0,38.0
2025-04-23 16:30:00,43.0,1413.0,1456.0,0.0,43.0
2025-04-23 16:45:00,49.0,1301.0,1350.0,0.0,49.0
2025-04-23 17:00:00,54.0,1154.0,1208.0,0.0,54.0
2025-04-23 17:15:00,110.0,1022.0,1132.0,0.0,110.0
2025-04-23 17:30:00,169.0,857.0,1026.0,0.0,169.0
2025-04-23 17:45:00,105.0,789.0,894.0,0.0,105.0
2025-04-23 18:00:00,125.0,553.0,678.0,0.0,125.0
2025-04-23 18:15:00,248.0,403.0,564.0,87.0,161.0
2025-04-23 18:30:00,824.0,26.0,356.0,494.0,330.0
2025-04-23 18:45:00,468.0,24.0,156.0,336.0,132.0
2025-04-23 19:00:00,528.0,0.0,72.0,456.0,72.0
2025-04-23 19:15:00,304.0,0.0,16.0,288.0,16.0
2025-04-23 19:30:00,460.0,0.0,0.0,460.0,0.0
2025-04-23 19:45:00,438.0,0.0,0.0,438.0,0.0
2025-04-23 20:00:00,477.0,0.0,0.0,477.0,0.0
2025-04-23 20:15:00,469.0,0.0,0.0,469.0,0.0
2025-04-23 20:30:00,850.0,0.0,0.0,850.0,0.0
2025-04-23 20:45:00,588.0,0.0,0.0,588.0,0.0
2025-04-23 21:00:00,458.0,0.0,0.0,458.0,0.0
2025-04-23 21:15:00,487.0,0.0,0.0,487.0,0.0
2025-04-23 21:30:00,669.0,0.0,0.0,669.0,0.0
2025-04-23 21:45:00,770.0,0.0,0.0,770.0,0.0
2025-04-23 22:00:00,496.0,0.0,0.0,496.0,0.0
2025-04-23 22:15:00,525.0,0.0,0.0,525.0,0.0
2025-04-23 22:30:00,541.0,0.0,0.0,541.0,0.0
2025-04-23 22:45:00,495.0,0.0,0.0,495.0,0.0
2025-04-23 23:00:00,470.0,0.0,0.0,470.0,0.0
2025-04-23 23:15:00,465.0,0.0,0.0,465.0,0.0
2025-04-23 23:30:00,489.0,0.0,0.0,489.0,0.0
2025-04-23 23:45:00,527.0,0.0,0.0,527.0,0.0
2025-04-24 00:00:00,386.0,0.0,0.0,386.0,0.0
2025-04-24 00:15:00,261.0,0.0,0.0,261.0,0.0
2025-04-24 00:30:00,315.0,0.0,0.0,315.0,0.0
2025-04-24 01:00:00,343.0,0.0,0.0,343.0,0.0
2025-04-24 01:15:00,256.0,0.0,0.0,256.0,0.0
2025-04-24 01:30:00,310.0,0.0,0.0,310.0,0.0
2025-04-24 01:45:00,251.0,0.0,0.0,251.0,0.0
2025-04-24 02:00:00,254.0,0.0,0.0,254.0,0.0
2025-04-24 02:15:00,353.0,0.0,0.0,353.0,0.0
2025-04-24 02:30:00,268.0,0.0,0.0,268.0,0.0
2025-04-24 02:45:00,368.0,0.0,0.0,368.0,0.0
2025-04-24 03:00:00,398.0,0.0,0.0,398.0,0.0
2025-04-24 03:15:00,377.0,0.0,0.0,377.0,0.0
2025-04-24 03:30:00,338.0,0.0,0.0,338.0,0.0
2025-04-24 03:45:00,409.0,0.0,0.0,409.0,0.0
2025-04-24 04:00:00,437.0,0.0,0.0,437.0,0.0
2025-04-24 04:15:00,407.0,0.0,0.0,407.0,0.0
2025-04-24 04:30:00,397.0,0.0,0.0,397.0,0.0
2025-04-24 04:45:00,421.0,0.0,0.0,421.0,0.0
2025-04-24 05:00:00,436.0,0.0,0.0,436.0,0.0
2025-04-24 05:15:00,427.0,0.0,0.0,427.0,0.0
2025-04-24 05:30:00,422.0,0.0,0.0,422.0,0.0
2025-04-24 05:45:00,520.0,0.0,8.0,512.0,8.0
2025-04-24 06:00:00,538.0,0.0,42.0,496.0,42.0
2025-04-24 06:15:00,630.0,0.0,96.0,534.0,96.0
2025-04-24 06:30:00,382.0,33.0,186.0,229.0,153.0
2025-04-24 06:45:00,505.0,60.0,374.0,191.0,314.0
2025-04-24 07:00:00,284.0,281.0,562.0,3.0,281.0
2025-04-24 07:15:00,280.0,398.0,678.0,0.0,280.0
2025-04-24 07:30:00,273.0,513.0,786.0,0.0,273.0
2025-04-24 07:45:00,238.0,676.0,914.0,0.0,238.0
2025-04-24 08:00:00,238.0,794.0,1032.0,0.0,238.0
2025-04-24 08:15:00,253.0,907.0,1160.0,0.0,253.0
2025-04-24 08:30:00,116.0,1164.0,1280.0,0.0,116.0
2025-04-24 08:45:00,96.0,1282.0,1378.0,0.0,96.0
2025-04-24 09:00:00,120.0,1394.0,1514.0,0.0,120.0
2025-04-24 09:15:00,81.0,1509.0,1590.0,0.0,81.0
2025-04-24 09:30:00,45.0,1637.0,1682.0,0.0,45.0
2025-04-24 09:45:00,66.0,1696.0,1762.0,0.0,66.0
2025-04-24 10:00:00,0.0,1858.0,1844.0,0.0,0.0
2025-04-24 10:15:00,0.0,2017.0,1962.0,0.0,0.0
2025-04-24 10:30:00,35.0,2029.0,2064.0,0.0,35.0
2025-04-24 10:45:00,156.0,1964.0,2120.0,0.0,156.0
2025-04-24 11:00:00,212.0,2020.0,2232.0,0.0,212.0
2025-04-24 11:15:00,190.0,2114.0,2304.0,0.0,190.0
2025-04-24 11:30:00,173.0,2197.0,2370.0,0.0,173.0
2025-04-24 11:45:00,171.0,2237.0,2408.0,0.0,171.0
2025-04-24 12:00:00,174.0,2284.0,2458.0,0.0,174.0
2025-04-24 12:15:00,170.0,2312.0,2482.0,0.0,170.0
2025-04-24 12:30:00,178.0,2314.0,2492.0,0.0,178.0
2025-04-24 12:45:00,193.0,2283.0,2476.0,0.0,193.0
2025-04-24 13:00:00,178.0,2304.0,2482.0,0.0,178.0
2025-04-24 13:15:00,189.0,2281.0,2470.0,0.0,189.0
2025-04-24 13:30:00,201.0,2269.0,2470.0,0.0,201.0
2025-04-24 13:45:00,176.0,2258.0,2434.0,0.0,176.0
2025-04-24 14:00:00,180.0,2238.0,2418.0,0.0,180.0
2025-04-24 14:15:00,183.0,2109.0,2292.0,0.0,183.0
2025-04-24 14:30:00,227.0,2051.0,2278.0,0.0,227.0
2025-04-24 14:45:00,295.0,1765.0,2060.0,0.0,295.0
2025-04-24 15:00:00,0.0,2172.0,2112.0,0.0,0.0
2025-04-24 15:15:00,0.0,1982.0,1968.0,0.0,0.0
2025-04-24 15:30:00,14.0,1852.0,1866.0,0.0,14.0
2025-04-24 15:45:00,35.0,1705.0,1740.0,0.0,35.0
2025-04-24 16:00:00,14.0,1654.0,1668.0,0.0,14.0
2025-04-24 16:15:00,27.0,1535.0,1562.0,0.0,27.0
2025-04-24 16:30:00,40.0,1414.0,1454.0,0.0,40.0
2025-04-24 16:45:00,99.0,1117.0,1216.0,0.0,99.0
2025-04-24 17:00:00,92.0,1040.0,1132.0,0.0,92.0
2025-04-24 17:15:00,88.0,901.0,986.0,3.0,85.0
2025-04-24 17:30:00,152.0,281.0,428.0,5.0,147.0
2025-04-24 17:45:00,144.0,426.0,570.0,0.0,144.0
2025-04-24 18:00:00,180.0,153.0,300.0,33.0,147.0
2025-04-24 18:15:00,248.0,18.0,134.0,132.0,116.0
2025-04-24 18:30:00,252.0,0.0,88.0,164.0,88.0
2025-04-24 18:45:00,245.0,0.0,46.0,199.0,46.0
2025-04-24 19:00:00,267.0,0.0,14.0,253.0,14.0
2025-04-24 19:15:00,289.0,0.0,0.0,289.0,0.0
2025-04-24 19:30:00,261.0,0.0,0.0,261.0,0.0
2025-04-24 19:45:00,281.0,0.0,0.0,281.0,0.0
2025-04-24 20:00:00,265.0,0.0,0.0,265.0,0.0
2025-04-24 20:15:00,435.0,0.0,0.0,435.0,0.0
2025-04-24 20:30:00,462.0,0.0,0.0,462.0,0.0
2025-04-24 20:45:00,466.0,0.0,0.0,466.0,0.0
2025-04-24 21:00:00,415.0,0.0,0.0,415.0,0.0
2025-04-24 21:15:00,427.0,0.0,0.0,427.0,0.0
2025-04-24 21:30:00,464.0,0.0,0.0,464.0,0.0
2025-04-24 21:45:00,517.0,0.0,0.0,517.0,0.0
2025-04-24 22:00:00,439.0,0.0,0.0,439.0,0.0
2025-04-24 22:15:00,456.0,0.0,0.0,456.0,0.0
2025-04-24 22:30:00,439.0,0.0,0.0,439.0,0.0
2025-04-24 22:45:00,514.0,0.0,0.0,514.0,0.0
2025-04-24 23:00:00,453.0,0.0,0.0,453.0,0.0
2025-04-24 23:15:00,484.0,0.0,0.0,484.0,0.0
2025-04-24 23:30:00,507.0,0.0,0.0,507.0,0.0
2025-04-24 23:45:00,493.0,0.0,0.0,493.0,0.0
2025-04-25 00:00:00,467.0,0.0,0.0,467.0,0.0
2025-04-25 00:15:00,388.0,0.0,0.0,388.0,0.0
2025-04-25 00:30:00,248.0,0.0,0.0,248.0,0.0
2025-04-25 00:45:00,257.0,0.0,0.0,257.0,0.0
2025-04-25 01:00:00,239.0,0.0,0.0,239.0,0.0
2025-04-25 01:15:00,222.0,0.0,0.0,222.0,0.0
2025-04-25 01:30:00,244.0,0.0,0.0,244.0,0.0
2025-04-25 01:45:00,260.0,0.0,0.0,260.0,0.0
2025-04-25 02:00:00,257.0,0.0,0.0,257.0,0.0
2025-04-25 02:15:00,215.0,0.0,0.0,215.0,0.0
2025-04-25 02:30:00,218.0,0.0,0.0,218.0,0.0
2025-04-25 02:45:00,243.0,0.0,0.0,243.0,0.0
2025-04-25 03:00:00,228.0,0.0,0.0,228.0,0.0
2025-04-25 03:15:00,349.0,0.0,0.0,349.0,0.0
2025-04-25 03:30:00,244.0,0.0,0.0,244.0,0.0
2025-04-25 03:45:00,234.0,0.0,0.0,234.0,0.0
2025-04-25 04:00:00,250.0,0.0,0.0,250.0,0.0
2025-04-25 04:15:00,288.0,0.0,0.0,288.0,0.0
2025-04-25 04:30:00,242.0,0.0,0.0,242.0,0.0
2025-04-25 04:45:00,210.0,0.0,0.0,210.0,0.0
2025-04-25 05:00:00,244.0,0.0,0.0,244.0,0.0
2025-04-25 05:15:00,284.0,0.0,0.0,284.0,0.0
2025-04-25 05:30:00,225.0,0.0,0.0,225.0,0.0
2025-04-25 05:45:00,261.0,0.0,0.0,261.0,0.0
2025-04-25 06:00:00,278.0,0.0,20.0,258.0,20.0
2025-04-25 06:15:00,344.0,0.0,30.0,314.0,30.0
2025-04-25 06:30:00,267.0,0.0,56.0,211.0,56.0
2025-04-25 06:45:00,241.0,11.0,118.0,134.0,107.0
2025-04-25 07:00:00,299.0,2.0,84.0,217.0,82.0
2025-04-25 07:15:00,251.0,21.0,134.0,138.0,113.0
2025-04-25 07:30:00,236.0,53.0,214.0,75.0,161.0
2025-04-25 07:45:00,252.0,38.0,210.0,80.0,172.0
2025-04-25 08:00:00,211.0,104.0,292.0,23.0,188.0
2025-04-25 08:15:00,201.0,439.0,640.0,0.0,201.0
2025-04-25 08:30:00,159.0,741.0,900.0,0.0,159.0
2025-04-25 08:45:00,104.0,930.0,1034.0,0.0,104.0
2025-04-25 09:00:00,232.0,412.0,644.0,0.0,232.0
2025-04-25 09:15:00,153.0,701.0,854.0,0.0,153.0
2025-04-25 09:30:00,74.0,844.0,918.0,0.0,74.0
2025-04-25 09:45:00,27.0,1289.0,1316.0,0.0,27.0
2025-04-25 10:00:00,48.0,1320.0,1368.0,0.0,48.0
2025-04-25 10:15:00,91.0,1471.0,1562.0,0.0,91.0
2025-04-25 10:30:00,228.0,1252.0,1480.0,0.0,228.0
2025-04-25 10:45:00,343.0,1539.0,1882.0,0.0,343.0
2025-04-25 11:00:00,566.0,1496.0,2062.0,0.0,566.0
2025-04-25 11:15:00,361.0,1745.0,2106.0,0.0,361.0
2025-04-25 11:30:00,269.0,1669.0,1938.0,0.0,269.0
2025-04-25 11:45:00,213.0,1549.0,1762.0,0.0,213.0
2025-04-25 12:00:00,201.0,1727.0,1928.0,0.0,201.0
2025-04-25 12:15:00,286.0,1092.0,1378.0,0.0,286.0
2025-04-25 12:30:00,228.0,1540.0,1768.0,0.0,228.0
2025-04-25 12:45:00,189.0,1863.0,2052.0,0.0,189.0
2025-04-25 13:00:00,174.0,1888.0,2062.0,0.0,174.0
2025-04-25 13:15:00,251.0,1247.0,1498.0,0.0,251.0
2025-04-25 13:30:00,385.0,531.0,916.0,0.0,385.0
2025-04-25 13:45:00,338.0,642.0,980.0,0.0,338.0
2025-04-25 14:00:00,302.0,980.0,1282.0,0.0,302.0
2025-04-25 14:15:00,236.0,1442.0,1678.0,0.0,236.0
2025-04-25 14:30:00,307.0,739.0,1046.0,0.0,307.0
2025-04-25 14:45:00,360.0,245.0,602.0,3.0,357.0
2025-04-25 15:00:00,439.0,37.0,412.0,64.0,375.0
2025-04-25 15:15:00,454.0,0.0,246.0,208.0,246.0
2025-04-25 15:30:00,409.0,0.0,184.0,225.0,184.0
2025-04-25 15:45:00,400.0,0.0,266.0,134.0,266.0
2025-04-25 16:00:00,205.0,83.0,232.0,56.0,149.0
2025-04-25 16:15:00,194.0,39.0,172.0,61.0,133.0
2025-04-25 16:30:00,177.0,19.0,120.0,76.0,101.0
2025-04-25 16:45:00,172.0,26.0,116.0,82.0,90.0
2025-04-25 17:00:00,170.0,27.0,118.0,79.0,91.0
2025-04-25 17:15:00,206.0,24.0,150.0,80.0,126.0
2025-04-25 17:30:00,139.0,102.0,214.0,27.0,112.0
2025-04-25 17:45:00,212.0,38.0,196.0,54.0,158.0
2025-04-25 18:00:00,239.0,34.0,166.0,107.0,132.0
2025-04-25 18:15:00,239.0,11.0,146.0,104.0,135.0
2025-04-25 18:30:00,261.0,0.0,78.0,183.0,78.0
2025-04-25 18:45:00,214.0,0.0,42.0,172.0,42.0
2025-04-25 19:00:00,216.0,0.0,12.0,204.0,12.0
2025-04-25 19:15:00,281.0,0.0,0.0,281.0,0.0
2025-04-25 19:30:00,241.0,0.0,0.0,241.0,0.0
2025-04-25 19:45:00,630.0,0.0,0.0,630.0,0.0
2025-04-25 20:00:00,499.0,0.0,0.0,499.0,0.0
2025-04-25 20:15:00,491.0,0.0,0.0,491.0,0.0
2025-04-25 20:30:00,456.0,0.0,0.0,456.0,0.0
2025-04-25 20:45:00,453.0,0.0,0.0,453.0,0.0
2025-04-25 21:00:00,457.0,0.0,0.0,457.0,0.0
2025-04-25 21:15:00,425.0,0.0,0.0,425.0,0.0
2025-04-25 21:30:00,1367.0,0.0,0.0,1367.0,0.0
2025-04-25 21:45:00,1161.0,0.0,0.0,1161.0,0.0
2025-04-25 22:00:00,1219.0,0.0,0.0,1219.0,0.0
2025-04-25 22:15:00,1035.0,0.0,0.0,1035.0,0.0
2025-04-25 22:30:00,493.0,0.0,0.0,493.0,0.0
2025-04-25 22:45:00,444.0,0.0,0.0,444.0,0.0
2025-04-25 23:00:00,460.0,0.0,0.0,460.0,0.0
2025-04-25 23:15:00,480.0,0.0,0.0,480.0,0.0
2025-04-25 23:30:00,482.0,0.0,0.0,482.0,0.0
2025-04-25 23:45:00,464.0,0.0,0.0,464.0,0.0
2025-04-26 00:00:00,492.0,0.0,0.0,492.0,0.0
2025-04-26 00:15:00,355.0,0.0,0.0,355.0,0.0
2025-04-26 00:30:00,228.0,0.0,0.0,228.0,0.0
2025-04-26 00:45:00,226.0,0.0,0.0,226.0,0.0
2025-04-26 01:00:00,290.0,0.0,0.0,290.0,0.0
2025-04-26 01:15:00,311.0,0.0,0.0,311.0,0.0
2025-04-26 01:30:00,227.0,0.0,0.0,227.0,0.0
2025-04-26 01:45:00,238.0,0.0,0.0,238.0,0.0
2025-04-26 02:00:00,261.0,0.0,0.0,261.0,0.0
2025-04-26 02:15:00,261.0,0.0,0.0,261.0,0.0
2025-04-26 02:30:00,244.0,0.0,0.0,244.0,0.0
2025-04-26 02:45:00,211.0,0.0,0.0,211.0,0.0
2025-04-26 03:00:00,241.0,0.0,0.0,241.0,0.0
2025-04-26 03:15:00,254.0,0.0,0.0,254.0,0.0
2025-04-26 03:30:00,242.0,0.0,0.0,242.0,0.0
2025-04-26 03:45:00,231.0,0.0,0.0,231.0,0.0
2025-04-26 04:00:00,276.0,0.0,0.0,276.0,0.0
2025-04-26 04:15:00,224.0,0.0,0.0,224.0,0.0
2025-04-26 04:30:00,205.0,0.0,0.0,205.0,0.0
2025-04-26 04:45:00,221.0,0.0,0.0,221.0,0.0
2025-04-26 05:00:00,271.0,0.0,0.0,271.0,0.0
2025-04-26 05:15:00,213.0,0.0,0.0,213.0,0.0
2025-04-26 05:30:00,250.0,0.0,0.0,250.0,0.0
2025-04-26 05:45:00,191.0,0.0,0.0,191.0,0.0
2025-04-26 06:00:00,269.0,0.0,0.0,269.0,0.0
2025-04-26 06:15:00,256.0,0.0,0.0,256.0,0.0
2025-04-26 06:30:00,284.0,0.0,8.0,276.0,8.0
2025-04-26 06:45:00,284.0,0.0,0.0,284.0,0.0
2025-04-26 07:00:00,637.0,0.0,6.0,631.0,6.0
2025-04-26 07:15:00,423.0,0.0,10.0,413.0,10.0
2025-04-26 07:30:00,260.0,0.0,6.0,254.0,6.0
2025-04-26 07:45:00,379.0,0.0,22.0,357.0,22.0
2025-04-26 08:00:00,431.0,0.0,36.0,395.0,36.0
2025-04-26 08:15:00,551.0,0.0,15.0,536.0,15.0
2025-04-26 08:30:00,407.0,0.0,34.0,373.0,34.0
2025-04-26 08:45:00,588.0,0.0,52.0,536.0,52.0
2025-04-26 09:00:00,580.0,0.0,58.0,522.0,58.0
